name,street_address,postcode,city,url,business_type
Unforgotten Books Buchhandlung,Proskauer Str. 5,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/unforgotten-books-buchhandlung/,restaurant
Goodies im Globetrotter,Schloßstr. 78-82,12165,Berlin,https://helfen-shop.berlin/dein-unternehmen/goodies-im-globetrotter/,restaurant
Little Green Rabbit,Jägerstrasse 27,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/little-green-rabbit/,restaurant
Reitschule Klein,Treskowallee 159,10318,Berlin,https://helfen-shop.berlin/dein-unternehmen/reitschule-klein/,restaurant
41Quarantuno Ristorante,Beckerstraße 12,12157,Berlin,https://helfen-shop.berlin/dein-unternehmen/41quarantuno-ristorante/,restaurant
Restaurant ALvis,Albrechtstraße 8,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-alvis/,restaurant
Tuk Tuk indonesisches Restaurant,Großgörschenstrasse 2,10827,Berlin,https://helfen-shop.berlin/dein-unternehmen/tuk-tuk-indonesisches-restaurant/,restaurant
Tapiocaria Berlin,Samariterstraße 34A,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/tapiocaria-berlin/,restaurant
Jumino Kristrinanto Hair & Beauty,Thrasoltstr. 5,10585,Berlin,https://helfen-shop.berlin/dein-unternehmen/jumino-kristrinanto-hair-beauty/,restaurant
Rock n Roll Herberge,Muskauer Straße 11,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/rock-n-roll-herberge/,restaurant
Bikini Berlin Mayfair Hairfashions,Budapester Str. 38/50,10787,Berlin,https://helfen-shop.berlin/dein-unternehmen/bikini-berlin-mayfair-hairfashions/,restaurant
Vivi’s Bazaar,Joachim-Friedrich-Str.19,10711,Berlin,https://helfen-shop.berlin/dein-unternehmen/vivis-bazaar/,restaurant
Goodies Berlin,Akazienstr. 28,10823,Berlin,https://helfen-shop.berlin/dein-unternehmen/goodies-berlin/,restaurant
Kosmetikstudio Edler Wellness,Gardeschützenweg 90,12203,Berlin,https://helfen-shop.berlin/dein-unternehmen/kosmetikstudio-edler-wellness/,restaurant
Gaststätte G7,Gatower Straße 7,13595,Berlin,https://helfen-shop.berlin/dein-unternehmen/gaststaette-g7/,restaurant
ararat,bergmannstraße 99a,10961,Berlin,https://helfen-shop.berlin/dein-unternehmen/ararat/,restaurant
La Cantine d’Augusta,Langenscheidtstrasse 6/6a,10827,Berlin,https://helfen-shop.berlin/dein-unternehmen/la-cantine-daugusta/,restaurant
Zeit für mich Wellnesslounge,Rosenstr 04,12555,Berlin,https://helfen-shop.berlin/dein-unternehmen/zeit-fuer-mich-wellnesslounge/,restaurant
geh Veg,Triftstraße 37,13353,Berlin,https://helfen-shop.berlin/dein-unternehmen/geh-veg/,restaurant
Weinverein rote Insel,Leuthener Strasse 5,10829,Berlin,https://helfen-shop.berlin/dein-unternehmen/weinverein-rote-insel/,restaurant
Restaurant am Rosengarten,Albrechtstrasse.47,12167,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-am-rosengarten/,restaurant
Hoppla Charlotte,Alfredstraße 4,10365,Berlin,https://helfen-shop.berlin/dein-unternehmen/hoppla-charlotte/,restaurant
Barcomis,Bergmannstr. 21,10961,Berlin,https://helfen-shop.berlin/dein-unternehmen/barcomis/,restaurant
Mahlzeit Kreuzberg,Alexandrinenstr. 1a,10969,Berlin,https://helfen-shop.berlin/dein-unternehmen/mahlzeit-kreuzberg/,restaurant
Sanitätshaus – MotusVital GmbH,Streitstraße 13,13587,Berlin,https://helfen-shop.berlin/dein-unternehmen/sanitaetshaus-motusvital-gmbh/,restaurant
Trattoria i due Emigranti,Belziger Str. 38,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/trattoria-i-due-emigranti/,restaurant
Gartenhaus Café,Martin-Buber-Strasse 1,14163,Berlin,https://helfen-shop.berlin/dein-unternehmen/gartenhaus-cafe/,restaurant
SanHok,Hermannstr 222,12049,Berlin,https://helfen-shop.berlin/dein-unternehmen/sanhok/,restaurant
Salut Classic Bar,Goltzstraße 7,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/salut-classic-bar/,restaurant
Diamond-Beauty,Spandauer damm 103,14059,Berlin,https://helfen-shop.berlin/dein-unternehmen/diamond-beauty/,restaurant
Buschbeck´s  Restaurant,Trendelenburgstraße 14,14057,Berlin,https://helfen-shop.berlin/dein-unternehmen/buschbecks-restaurant/,restaurant
Saule Mode Berlin,Goltzstraße 48,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/saule-mode-berlin/,restaurant
Curious Fox Bookshop,Flughafenstr. 22,12053,Berlin,https://helfen-shop.berlin/dein-unternehmen/curious-fox-bookshop/,restaurant
Pure Princess,Crellestraße 12,10827,Berlin,https://helfen-shop.berlin/dein-unternehmen/pure-princess/,restaurant
Gokan,Leberstraße 9,10829,Berlin,https://helfen-shop.berlin/dein-unternehmen/gokan/,restaurant
Restaurant Oderberger,Oderberger Str. 57,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-oderberger/,restaurant
Kleiner SchuhBladen,Seumestraße 12,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/kleiner-schuhbladen/,restaurant
Cosmetic Studio Blank,Stargarder Str. 74,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/cosmetic-studio-blank/,restaurant
YUNA,Oranienburger Str.22,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/yuna/,restaurant
Tanzschule Zielonka,Frankenholzer Weg 4,12683,Berlin,https://helfen-shop.berlin/dein-unternehmen/tanzschule-zielonka/,restaurant
Mattea,Frankenstraße 13,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/mattea/,restaurant
SchmuckGraefin,Körtestraße 20,10967,Berlin,https://helfen-shop.berlin/dein-unternehmen/schmuckgraefin/,restaurant
healthy glow I Airbrush I Tanning I Beauty,Kleine Hamburger Str. 3,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/healthy-glow-i-airbrush-i-tanning-i-beauty/,restaurant
BONA Kollektiv,Hermannstrasse 178,12051,Berlin,https://helfen-shop.berlin/dein-unternehmen/bona-kollektiv/,restaurant
Bonis Fahrrad,Hugo-Heimann-Straße 10,12353,Berlin,https://helfen-shop.berlin/dein-unternehmen/bonis-fahrrad/,restaurant
Wimpernfee Berlin,Simon-Dach-Str.31,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/wimpernfee-berlin/,restaurant
Sunnymoon Hair e. K.,Schildhornstrasse 12,12163,Berlin,https://helfen-shop.berlin/dein-unternehmen/sunnymoon-hair-e-k/,restaurant
Eli Eis Manufaktur,Carl-Schurtz-Str.35,13597,Berlin,https://helfen-shop.berlin/dein-unternehmen/eli-eis-manufaktur/,restaurant
Panama Hutgalerie,Goltzstraße 38,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/panama-hutgalerie/,restaurant
SenfSalon,Hagelberger Str. 46,10965,Berlin,https://helfen-shop.berlin/dein-unternehmen/senfsalon/,restaurant
Avocado Club,Holteistraße 13,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/avocado-club/,restaurant
Gaststätte Fair-Play,Florastrasse 3a,15370,Berlin,https://helfen-shop.berlin/dein-unternehmen/gaststaette-fair-play/,restaurant
The Goods,Goltzstrasse 13,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/the-goods/,restaurant
Foto Frohloff,Lankwitzer Str. 8,12209,Berlin,https://helfen-shop.berlin/dein-unternehmen/foto-frohloff/,restaurant
Yummy,Oranienburger str 84,10178,Berlin,https://helfen-shop.berlin/dein-unternehmen/yummy/,restaurant
Zur Glocke Restaurant,Mecklenburgische Straße 14,10713,Berlin,https://helfen-shop.berlin/dein-unternehmen/zur-glocke-restaurant/,restaurant
tempehhof,Winckelmannstr. 48,12487,Berlin,https://helfen-shop.berlin/dein-unternehmen/tempehhof/,restaurant
Café Miro,Uhlandstr 33,10719,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-miro/,restaurant
cookies and cream,Kremmener Straße 8,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/cookies-and-cream/,restaurant
Zeroliq Bar,Boxhagener Str. 104,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/zeroliq-bar/,restaurant
Friseursalon Kaiserschnitt,Wühlischstr.34,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/friseursalon-kaiserschnitt/,restaurant
Thüringer Stuben,Stargarder Str 28,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/thueringer-stuben/,restaurant
UMI Gendai No Kaishaku,Müllerstr. 55A,13349,Berlin,https://helfen-shop.berlin/dein-unternehmen/umi-gendai-no-kaishaku/,restaurant
Villa Neukölln,Hermannstrasse 233,12049,Berlin,https://helfen-shop.berlin/dein-unternehmen/villa-neukoelln/,restaurant
Süßstoff,Kienitzer Str. 91,12049,Berlin,https://helfen-shop.berlin/dein-unternehmen/suessstoff/,restaurant
Enoiteca IL Calice,Walter-Benjamin-Platz 4,10629,Berlin,https://helfen-shop.berlin/dein-unternehmen/enoiteca-il-calice-2/,restaurant
Brille 54,Kurfürstendamm 50,10707,Berlin,https://helfen-shop.berlin/dein-unternehmen/brille-54/,restaurant
Schneiderei Haj,Westfälische Straße 50 A,10711,Berlin,https://helfen-shop.berlin/dein-unternehmen/schneiderei-haj/,restaurant
harmony living & fashion,Kopernikusstraße 12,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/harmony-living-fashion/,restaurant
Finnegan’s irish Pub Berlin,Bergstr 8,12169,Berlin,https://helfen-shop.berlin/dein-unternehmen/finnegans-irish-pub-berlin/,restaurant
Schlupfladen – Arminiusmarkthalle,Arminiusstrasse 2-4,10551,Berlin,https://helfen-shop.berlin/dein-unternehmen/schlupfladen-arminiusmarkthalle/,restaurant
KAFFEE 26,Jüdenstraße 26,13597,Berlin,https://helfen-shop.berlin/dein-unternehmen/kaffee-26/,restaurant
Da Jia Le China Restaurant,Goebenstraße 23,10783,Berlin,https://helfen-shop.berlin/dein-unternehmen/da-jia-le-china-restaurant/,restaurant
Sida Thai Restaurant,Aornstraße 32,6132,Berlin,https://helfen-shop.berlin/dein-unternehmen/sida-thai-restaurant/,restaurant
Tanzschule Schrittvermittlung,Grünberger Straße 44a,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/tanzschule-schrittvermittlung/,restaurant
Wetplate-Berlin,Am Tempelhofer Berg 6,10965,Berlin,https://helfen-shop.berlin/dein-unternehmen/wetplate-berlin/,restaurant
Tight Laced,Bornholmerstr. 4,10439,Berlin,https://helfen-shop.berlin/dein-unternehmen/tight-laced/,restaurant
Purzelbaum Second Hand und Cafe,Gutsmuthsstr. 20,12163,Berlin,https://helfen-shop.berlin/dein-unternehmen/purzelbaum-second-hand-und-cafe/,restaurant
Chuchichäschtli,Holsteinische Str. 19,10717,Berlin,https://helfen-shop.berlin/dein-unternehmen/chuchichaeschtli/,restaurant
Lisson Schuhmode,Hohenzollerdamm 94,14199,Berlin,https://helfen-shop.berlin/dein-unternehmen/lisson-schuhmode/,restaurant
SHIO,Weichselstrasse 59,12045,Berlin,https://helfen-shop.berlin/dein-unternehmen/shio/,restaurant
HEIDENPETERS,Eisenbahnstraße 42-43,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/heidenpeters/,restaurant
Madame Jordan,Pappelallee 44,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/madame-jordan/,restaurant
Spielzeugladen Löwenzahn,Ferdinandstraße 35,12209,Berlin,https://helfen-shop.berlin/dein-unternehmen/spielzeugladen-loewenzahn/,restaurant
Mundo Azul Books,Choriner Str. 49,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/mundo-azul-books/,restaurant
LIT Coffeebar & Bakery,Jagowstraße 23,10555,Berlin,https://helfen-shop.berlin/dein-unternehmen/lit-coffeebar-bakery/,restaurant
Harry Huth Friseure,Gärtnerstraße 3,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/harry-huth-friseure/,restaurant
Mucha Muchacha,Pflügerstr. 19,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/mucha-muchacha/,restaurant
Haarstudio Nicole Hauß,Waidmannsluster Damm 189,13469,Berlin,https://helfen-shop.berlin/dein-unternehmen/haarstudio-nicole-hauss/,restaurant
Bakaliko,Maaßenstraße 4,10777,Berlin,https://helfen-shop.berlin/dein-unternehmen/bakaliko/,restaurant
Birkenwunder und Café Wunder,Birkenstr. 32 und Jonasstr. 7,10551,Berlin,https://helfen-shop.berlin/dein-unternehmen/birkenwunder-und-cafe-wunder/,restaurant
Zen Shiatsu/Cristina Mas Blanch,Weichselstr 53,12045,Berlin,https://helfen-shop.berlin/dein-unternehmen/zen-shiatsu-cristina-mas-blanch/,restaurant
Café Velicious vegane Versuchung,Lenbachstraße 13 b,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-velicious-vegane-versuchung/,restaurant
Louis Alfons,Gerichtstraße 60,13347,Berlin,https://helfen-shop.berlin/dein-unternehmen/louis-alfons/,restaurant
Kebe LIVING,Lorenzstrasse 58,12209,Berlin,https://helfen-shop.berlin/dein-unternehmen/kebe-living/,restaurant
Café Neue Liebe,Rykestraße 42,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-neue-liebe/,restaurant
FRAU TONIS PARFUM,Zimmerstraße 13,10969,Berlin,https://helfen-shop.berlin/dein-unternehmen/frau-tonis-parfum/,restaurant
berles Trends and Gifts gmbh,Friedrichstraße 68,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/berles-trends-and-gifts-gmbh/,restaurant
Salumeria da Salvatore,Gardeschützenweg 142,12203,Berlin,https://helfen-shop.berlin/dein-unternehmen/salumeria-da-salvatore/,restaurant
Rises Delicacies,veteranen str 25,10119,Berlin,https://helfen-shop.berlin/dein-unternehmen/rises-delicacies/,restaurant
Mazooka Berlin,Kastanienallee 34,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/mazooka-berlin/,restaurant
Goldrichtig – interior und design,Großbeerenstrasse28c,10965,Berlin,https://helfen-shop.berlin/dein-unternehmen/goldrichtig-interior-und-design/,restaurant
Public-Image-Waxingstudio,Lenbachstraße 7a,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/public-image-waxingstudio/,restaurant
Die Buchkönigin,Hobrechtstr. 65,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/die-buchkoenigin/,restaurant
Banana Calling,Bouchéstraße 15,12435,Berlin,https://helfen-shop.berlin/dein-unternehmen/banana-calling/,restaurant
Schuhwerkstatt Adel,Schönwalder Str.80,13585,Berlin,https://helfen-shop.berlin/dein-unternehmen/schuhwerkstatt-adel/,restaurant
Kid Creole,Bölschestraße 10,12587,Berlin,https://helfen-shop.berlin/dein-unternehmen/kid-creole/,restaurant
Cafe Dodo,Dunckerstr. 12,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-dodo/,restaurant
Wellenwerk Berlin,Landsberger Allee 270,10367,Berlin,https://helfen-shop.berlin/dein-unternehmen/wellenwerk-berlin/,restaurant
B flat – acoustic music & Jazzclub,Dircksenstraße 40,10178,Berlin,https://helfen-shop.berlin/dein-unternehmen/b-flat-acoustic-music-jazzclub/,restaurant
Classic electric tattoing Berlin,Wexstr. 25,10715,Berlin,https://helfen-shop.berlin/dein-unternehmen/classic-electric-tattoing-berlin/,restaurant
VEIST,Selchower Straße 32,12049,Berlin,https://helfen-shop.berlin/dein-unternehmen/veist/,restaurant
Molting House,Landsberger Allee 61,10249,Berlin,https://helfen-shop.berlin/dein-unternehmen/molting-house/,restaurant
EXIT® Live Adventures,Klosterstraße 62,10179,Berlin,https://helfen-shop.berlin/dein-unternehmen/exit-live-adventures/,restaurant
Sprung.Raum Tempelhof,Malteserstr. 139-142,12277,Berlin,https://helfen-shop.berlin/dein-unternehmen/sprung-raum-tempelhof/,restaurant
Uhren&Schmuck B.Otto,Berliner Allee 38,13055,Berlin,https://helfen-shop.berlin/dein-unternehmen/uhrenschmuck-b-otto/,restaurant
The Bird,Am Falkplatz 5,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/the-bird/,restaurant
Bloona,Gärtnerstr. 12,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/bloona/,restaurant
Lausebengel,Grimmstraße 21,10967,Berlin,https://helfen-shop.berlin/dein-unternehmen/lausebengel/,restaurant
Glowy Beauty Bar,Winsstr. 59,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/glowy-beauty-bar/,restaurant
Flop Café,Otawi straße 11,13351,Berlin,https://helfen-shop.berlin/dein-unternehmen/flop-cafe/,restaurant
Strawbetty,Wühlischstr. 25,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/strawbetty/,restaurant
Umbras Kuriositätenkabinett,Graefestr. 18,10967,Berlin,https://helfen-shop.berlin/dein-unternehmen/umbras-kuriositaetenkabinett/,restaurant
b-ware!ladenkino,Gärtnerstr. 19,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/b-wareladenkino/,restaurant
Café Frau Schneider,Luisenstr. 13,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-frau-schneider/,restaurant
END. wine & more,Heidenfeldstr. 11,10249,Berlin,https://helfen-shop.berlin/dein-unternehmen/end-wine-more/,restaurant
Sotantar Yoga Shop,Schliemannstr 25a,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/sotantar-yoga-shop/,restaurant
Café La Mouche,Charlottenburger Ufer 1,10587,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-la-mouche/,restaurant
SoulSkin,Damaschkestr. 4,10711,Berlin,https://helfen-shop.berlin/dein-unternehmen/soulskin/,restaurant
Myxa Café,Lenaustr. 22,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/myxa-cafe/,restaurant
DALUMA,Weinbergsweg 3,10119,Berlin,https://helfen-shop.berlin/dein-unternehmen/daluma/,restaurant
Hauptstadtrestaurant Gendarmerie,Behrenstraße 42,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/hauptstadtrestaurant-gendarmerie/,restaurant
Restaurant Fino,Prinz Friedrich Leopold Str. 1,14129,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-fino/,restaurant
lebensgefluester fotografie,Am Stadtforst 5,12557,Berlin,https://helfen-shop.berlin/dein-unternehmen/lebensgefluester-fotografie/,restaurant
Ushido,Lychener Str. 18,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/ushido/,restaurant
Weissbach GmbH,Hauptstraße 37,10827,Berlin,https://helfen-shop.berlin/dein-unternehmen/weissbach-gmbh/,restaurant
Drehmoment,Glasgowerstr. 29,13349,Berlin,https://helfen-shop.berlin/dein-unternehmen/drehmoment/,restaurant
Bernsteiners am Schlachtensee,Am Schlachtensee 1,14129,Berlin,https://helfen-shop.berlin/dein-unternehmen/bernsteiners-am-schlachtensee/,restaurant
RHS-BERLIN®,Blankenburger Straße 23,13089,Berlin,https://helfen-shop.berlin/dein-unternehmen/rhs-berlin/,restaurant
Tegernseer Tönnchen,Berliner Str. 118,10713,Berlin,https://helfen-shop.berlin/dein-unternehmen/tegernseer-toennchen/,restaurant
Restaurant Le saint amour,Maybachufer 2,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-le-saint-amour/,restaurant
Cafe KRAFT,Schivelbeiner Str. 23,10439,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-kraft/,restaurant
Q33 Store,Kurfürstendamm 33,10719,Berlin,https://helfen-shop.berlin/dein-unternehmen/q33-store/,restaurant
zuckerfrei-Kids Concept Store,Anzengruberstraße 12,12043,Berlin,https://helfen-shop.berlin/dein-unternehmen/zuckerfrei-kids-concept-store/,restaurant
Das Café in der Gartenakademie,Altensteinstr. 15 a,14195,Berlin,https://helfen-shop.berlin/dein-unternehmen/das-cafe-in-der-gartenakademie/,restaurant
Seoul Kwan,Schmiljanstraße 25,12161,Berlin,https://helfen-shop.berlin/dein-unternehmen/seoul-kwan/,restaurant
Tatem,Bleibtreustr. 12,10623,Berlin,https://helfen-shop.berlin/dein-unternehmen/tatem/,restaurant
BARETTINO,Reuterstr 59,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/barettino/,restaurant
Plant Base – Vegan Cafe & Workshops,Prenzlauer Allee 208,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/plant-base-vegan-cafe-workshops/,restaurant
Restaurant Spreeblick,Propststraße 9,10178,Berlin,https://helfen-shop.berlin/dein-unternehmen/spreeblick/,restaurant
Sbeauty Kosmetikinstitut,Müllerstraße 98,13349,Berlin,https://helfen-shop.berlin/dein-unternehmen/sbeauty-kosmetikinstitut/,restaurant
EAST SAUNA wellness & sports,Gotlindestr. 49,10365,Berlin,https://helfen-shop.berlin/dein-unternehmen/east-sauna-wellness-sports/,restaurant
AYAN filipino streetfood,Potsdamer Straße 69,10785,Berlin,https://helfen-shop.berlin/dein-unternehmen/ayan-filipino-streetfood/,restaurant
Hochseilgarten MountMitte,Caroline-Michaelis-Straße 8-11,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/hochseilgarten-mountmitte/,restaurant
Landhaus Pankow,Mühlenstr.30,13187,Berlin,https://helfen-shop.berlin/dein-unternehmen/landhaus-pankow/,restaurant
KUNSTSCHULE,Hufelandstr. 13,10407,Berlin,https://helfen-shop.berlin/dein-unternehmen/kunstschule/,restaurant
Chay Village Schöneberg,Eisenacher Str. 40,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/chay-village-schoeneberg/,restaurant
Šljiva,Arminiusstraße 2-4,10551,Berlin,https://helfen-shop.berlin/dein-unternehmen/sljiva/,restaurant
Catering aus Leidenschaft,Rennbahnstr. 3 – 4,13086,Berlin,https://helfen-shop.berlin/dein-unternehmen/catering-aus-leidenschaft/,restaurant
IL KINO,Nansenstraße 22,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/il-kino/,restaurant
Hot pot Soup,Friesenstraße 6,10965,Berlin,https://helfen-shop.berlin/dein-unternehmen/hot-pot-soup/,restaurant
myol & freunde,Danneckerstrasse 10,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/myol-freunde/,restaurant
weing`schäft,Bergmannstraße 16,10961,Berlin,https://helfen-shop.berlin/dein-unternehmen/weingschaeft/,restaurant
SEASON Berlin,Almstadtstr. 43,10119,Berlin,https://helfen-shop.berlin/dein-unternehmen/season-berlin/,restaurant
Jannette Kneisel Photography,Lehderstraße 74-79,13086,Berlin,https://helfen-shop.berlin/dein-unternehmen/jannette-kneisel-photography/,restaurant
Sohnemann,Niederbarnimstraße 23,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/sohnemann/,restaurant
Restaurant Jolesch,Muskauer Str. 1,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-jolesch/,restaurant
Salzperle,Meyerbeerstraße 111,13088,Berlin,https://helfen-shop.berlin/dein-unternehmen/salzperle/,restaurant
Trinkteufel,Naunynstraße 60,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/trinkteufel/,restaurant
Sauna Plötzensee / sWeadding65,Nordufer 26,13361,Berlin,https://helfen-shop.berlin/dein-unternehmen/sauna-ploetzensee-sweadding65/,restaurant
HYGGE INTERIØR,Grolmanstrasse 44,10623,Berlin,https://helfen-shop.berlin/dein-unternehmen/hygge-interior/,restaurant
wabisabi,Wühlischstraße 27,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/wabisabi/,restaurant
Strychnin Boutique,Kopernikusstraße 15,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/strychnin-boutique/,restaurant
The Coffee Ape,Hermannplatz,12043,Berlin,https://helfen-shop.berlin/dein-unternehmen/the-coffee-ape/,restaurant
Chay Village Friedrichshain,Niederbarnimstraße 10,10249,Berlin,https://helfen-shop.berlin/dein-unternehmen/chay-village-friedrichshain/,restaurant
K.W.D. | Objekt und Produkt,Libauer Str. 1,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/k-w-d-objekt-und-produkt/,restaurant
Dzaino Upcycling Studio,Heinrich-Heine-Straße 36,10179,Berlin,https://helfen-shop.berlin/dein-unternehmen/dzaino-upcycling-studio/,restaurant
BrewDog DogTap Berlin,Im Marienpark 23,12107,Berlin,https://helfen-shop.berlin/dein-unternehmen/brewdog-dogtap-berlin/,restaurant
EGA Schuhmode und mehr…,Marktstraße 1,13597,Berlin,https://helfen-shop.berlin/dein-unternehmen/ega-schuhmode-und-mehr/,restaurant
Libelle Buchhandlung,Karl-Kunger-Straße 63,12435,Berlin,https://helfen-shop.berlin/dein-unternehmen/libelle-buchhandlung/,restaurant
Holz & Farbe,Prinzenallee 58,13359,Berlin,https://helfen-shop.berlin/dein-unternehmen/holz-farbe/,restaurant
Rock’nRoll Stucco,Eichendorffstr. 18,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/rocknroll-stucco/,restaurant
Indat GmbH,Brandenburgische Str. 37,10707,Berlin,https://helfen-shop.berlin/dein-unternehmen/indat-gmbh/,restaurant
Cafe Friedas Glück,Lindenallee 55,13088,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-friedas-glueck/,restaurant
Prime Time Theater,Müllerstraße 163,13353,Berlin,https://helfen-shop.berlin/dein-unternehmen/prime-time-theater/,restaurant
ah&oh Boutiquecafé,Friedrich-Ebert-Straße 93,14467,Berlin,https://helfen-shop.berlin/dein-unternehmen/ahoh-boutiquecafe/,restaurant
Galerie Silberstein,Kollwitzstraße 92,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/galerie-silberstein/,restaurant
Barrel Weinbar Berlin,Petersburger Pl. 1,10249,Berlin,https://helfen-shop.berlin/dein-unternehmen/barrel-weinbar-berlin/,restaurant
Restaurant Salt‘n‘Sugar,Breitehornweg 36,14089,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-saltnsugar/,restaurant
Regenbogenfabrik,Lausitzer Str. 22,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/regenbogenfabrik/,restaurant
Gallery of Steel Figures Berlin,Unter den Linden 14,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/gallery-of-steel-figures-berlin/,restaurant
Eismieze Berlin,Schlegelstraße 21,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/eismieze-berlin/,restaurant
Mephisto Coffee&Kitchen,Graefestraße 10,10967,Berlin,https://helfen-shop.berlin/dein-unternehmen/mephisto-coffeekitchen/,restaurant
Franz & Josef Schallplatten,Kastanienallee 48,10119,Berlin,https://helfen-shop.berlin/dein-unternehmen/franz-josef-schallplatten/,restaurant
LIEL BOUTIQUE,Pariser Str. 47,10719,Berlin,https://helfen-shop.berlin/dein-unternehmen/liel-boutique/,restaurant
eisspatz,Schönstraße 1,13086,Berlin,https://helfen-shop.berlin/dein-unternehmen/eisspatz/,restaurant
CakesBerlin,Tempelhofer Ufer 16,10963,Berlin,https://helfen-shop.berlin/dein-unternehmen/cakesberlin/,restaurant
Kushinoya,Bleibtreustraße 6,10623,Berlin,https://helfen-shop.berlin/dein-unternehmen/kushinoya/,restaurant
Clubrestaurant am Wannsee im MYCvD,Scabellstraße 10-11,14109,Berlin,https://helfen-shop.berlin/dein-unternehmen/clubrestaurant-am-wannsee-im-mycvd/,restaurant
Casino der VWG zur dicken Knolle,Havelochaussee 115,14055,Berlin,https://helfen-shop.berlin/dein-unternehmen/casino-der-vwg-zur-dicken-knolle/,restaurant
Ristorante & VinoBar CaliBocca,Schlüterstraße 30,10629,Berlin,https://helfen-shop.berlin/dein-unternehmen/ristorante-vinobar-calibocca/,restaurant
Wildnisschule Walk on the Wildside,Heidenfeldstraße 9,10249,Berlin,https://helfen-shop.berlin/dein-unternehmen/wildnisschule-walk-on-the-wildside/,restaurant
